epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,8151.31,0.93317,1.1404,1.2568,0.92825,0.82031,0.89657,0.74139,0.55601,0.48332,0.86899,0.00371885,0.00371885,0.00371885
178,8194.83,0.93811,1.14559,1.25473,0.92625,0.82259,0.89687,0.74199,0.55567,0.48238,0.86879,0.00366899,0.00366899,0.00366899
179,8238.15,0.93642,1.14547,1.25469,0.92615,0.82172,0.89707,0.74192,0.55532,0.48197,0.86871,0.00361929,0.00361929,0.00361929
180,8281.47,0.93307,1.13967,1.25338,0.92767,0.82115,0.89728,0.74249,0.55509,0.4814,0.8687,0.00356975,0.00356975,0.00356975
181,8325.09,0.94451,1.15268,1.25892,0.92662,0.82115,0.89716,0.74254,0.55482,0.48066,0.86853,0.00352037,0.00352037,0.00352037
182,8368.73,0.92588,1.13042,1.24732,0.9259,0.82204,0.89767,0.74302,0.55462,0.47999,0.86846,0.00347115,0.00347115,0.00347115
183,8412.12,0.92871,1.14417,1.25061,0.92676,0.82284,0.8979,0.74375,0.55428,0.4794,0.86827,0.00342211,0.00342211,0.00342211
184,8455.66,0.92755,1.13305,1.24829,0.92654,0.82389,0.89786,0.7436,0.55384,0.47864,0.86813,0.00337325,0.00337325,0.00337325
185,8499.09,0.92709,1.13308,1.24953,0.92801,0.82461,0.89843,0.74375,0.55363,0.47824,0.86819,0.00332457,0.00332457,0.00332457
186,8542.57,0.93335,1.14178,1.2528,0.92747,0.82585,0.89859,0.74406,0.55341,0.47774,0.86823,0.00327608,0.00327608,0.00327608
187,8586.33,0.93032,1.13261,1.25266,0.92378,0.82743,0.89848,0.74451,0.55313,0.47709,0.86813,0.00322778,0.00322778,0.00322778
188,8629.74,0.91974,1.11754,1.24037,0.9215,0.82796,0.89919,0.74525,0.55271,0.47648,0.86798,0.00317969,0.00317969,0.00317969
189,8673.17,0.92283,1.128,1.24444,0.92074,0.82875,0.89926,0.74531,0.55225,0.47589,0.86785,0.0031318,0.0031318,0.0031318
190,8716.63,0.91238,1.11634,1.24107,0.92234,0.82921,0.8997,0.74581,0.55179,0.47553,0.86777,0.00308412,0.00308412,0.00308412
191,8760.26,0.91904,1.12694,1.24547,0.92007,0.83076,0.89997,0.74596,0.55137,0.47474,0.8676,0.00303665,0.00303665,0.00303665
192,8803.74,0.92212,1.12915,1.24565,0.92251,0.83033,0.90018,0.746,0.55107,0.4744,0.86744,0.00298941,0.00298941,0.00298941
193,8847.3,0.92351,1.12718,1.24494,0.922,0.82994,0.90037,0.74642,0.55057,0.47366,0.86725,0.00294239,0.00294239,0.00294239
194,8890.96,0.91545,1.11755,1.24412,0.92366,0.82989,0.9006,0.74656,0.55025,0.47298,0.86712,0.00289561,0.00289561,0.00289561
195,8934.38,0.92439,1.13051,1.24581,0.92483,0.83026,0.90059,0.74666,0.54981,0.47246,0.86691,0.00284906,0.00284906,0.00284906
196,8977.77,0.91426,1.10331,1.24008,0.92599,0.83025,0.90099,0.74684,0.54948,0.47194,0.86672,0.00280275,0.00280275,0.00280275
197,9021.55,0.91291,1.11989,1.24079,0.92546,0.83119,0.9014,0.74723,0.54926,0.47114,0.86673,0.00275668,0.00275668,0.00275668
198,9065.05,0.91368,1.12201,1.24072,0.92604,0.832,0.90154,0.7475,0.54867,0.47041,0.86659,0.00271087,0.00271087,0.00271087
199,9108.3,0.91048,1.10971,1.23781,0.92731,0.83203,0.90217,0.74752,0.54825,0.46982,0.86647,0.00266532,0.00266532,0.00266532
200,9151.84,0.91582,1.12505,1.24546,0.92632,0.83108,0.90225,0.74769,0.54799,0.46947,0.86657,0.00262003,0.00262003,0.00262003
201,9195.24,0.91487,1.11805,1.2403,0.92696,0.83245,0.90284,0.74822,0.54754,0.46881,0.86649,0.002575,0.002575,0.002575
202,9238.68,0.90602,1.10459,1.23564,0.9256,0.83311,0.9028,0.74804,0.54719,0.46819,0.8663,0.00253024,0.00253024,0.00253024
203,9282.25,0.9138,1.11772,1.24375,0.92619,0.83314,0.90273,0.74841,0.54677,0.46753,0.86617,0.00248577,0.00248577,0.00248577
204,9325.67,0.91513,1.12033,1.24284,0.92589,0.83395,0.90346,0.7485,0.5465,0.46704,0.86588,0.00244157,0.00244157,0.00244157
205,9368.61,0.9103,1.1095,1.23927,0.92589,0.83387,0.90354,0.74835,0.54634,0.46669,0.86593,0.00239766,0.00239766,0.00239766
206,9411.53,0.9072,1.10338,1.23607,0.92578,0.83317,0.90354,0.74856,0.54591,0.46626,0.86577,0.00235404,0.00235404,0.00235404
207,9454.6,0.90618,1.11346,1.2369,0.92652,0.83501,0.90424,0.749,0.54547,0.46585,0.86552,0.00231071,0.00231071,0.00231071
208,9497.64,0.91046,1.12455,1.24066,0.92666,0.83453,0.90428,0.74969,0.54523,0.46545,0.8655,0.00226769,0.00226769,0.00226769
209,9540.61,0.90801,1.11613,1.23904,0.92658,0.83399,0.90422,0.74957,0.54516,0.46503,0.86566,0.00222497,0.00222497,0.00222497
210,9584.34,0.9045,1.11214,1.23746,0.92511,0.83683,0.90462,0.75007,0.54486,0.46478,0.86574,0.00218256,0.00218256,0.00218256
211,9627.65,0.90281,1.11152,1.23505,0.9215,0.83832,0.90484,0.75041,0.54454,0.46418,0.86579,0.00214046,0.00214046,0.00214046
212,9670.98,0.89929,1.10734,1.23096,0.92406,0.8385,0.90519,0.75061,0.54428,0.46388,0.86578,0.00209869,0.00209869,0.00209869
213,9714.4,0.9063,1.10969,1.24022,0.92405,0.83706,0.90532,0.75072,0.54408,0.46329,0.86597,0.00205723,0.00205723,0.00205723
214,9757.38,0.89443,1.09477,1.23195,0.92402,0.83671,0.90563,0.75085,0.54365,0.46284,0.86591,0.00201611,0.00201611,0.00201611
215,9800.58,0.89474,1.09715,1.23158,0.92449,0.83681,0.90614,0.75131,0.54327,0.46236,0.86584,0.00197532,0.00197532,0.00197532
216,9843.51,0.90222,1.09971,1.23486,0.92315,0.83941,0.90655,0.75177,0.54286,0.46182,0.86569,0.00193486,0.00193486,0.00193486
217,9886.57,0.89346,1.0881,1.22994,0.9258,0.83838,0.90674,0.75235,0.54253,0.4611,0.86559,0.00189475,0.00189475,0.00189475
218,9929.84,0.89299,1.09477,1.22765,0.92441,0.83926,0.90695,0.75221,0.54215,0.46073,0.86553,0.00185498,0.00185498,0.00185498
219,9972.9,0.90004,1.09806,1.23432,0.92831,0.83541,0.90722,0.75222,0.54186,0.46015,0.86558,0.00181557,0.00181557,0.00181557
220,10016.1,0.90264,1.09621,1.23156,0.92727,0.83618,0.90727,0.75244,0.5417,0.45955,0.86578,0.00177651,0.00177651,0.00177651
221,10059.2,0.89675,1.10298,1.23082,0.92783,0.83559,0.90747,0.75226,0.54127,0.45898,0.86575,0.0017378,0.0017378,0.0017378
222,10102.1,0.89097,1.09712,1.22993,0.92827,0.83583,0.90732,0.75252,0.54107,0.45854,0.8659,0.00169946,0.00169946,0.00169946
223,10145.4,0.89857,1.09456,1.2301,0.92035,0.84185,0.90743,0.7527,0.54087,0.45801,0.86595,0.00166149,0.00166149,0.00166149
224,10188.3,0.89052,1.0837,1.22899,0.92058,0.84159,0.90814,0.75282,0.5406,0.45759,0.8661,0.00162389,0.00162389,0.00162389
225,10231.3,0.88959,1.0866,1.22711,0.92164,0.84252,0.90859,0.75297,0.54036,0.45713,0.866,0.00158667,0.00158667,0.00158667
226,10274.3,0.90151,1.11556,1.23599,0.92187,0.84036,0.90837,0.75321,0.53993,0.45683,0.86601,0.00154982,0.00154982,0.00154982
227,10317.4,0.88686,1.0806,1.22836,0.92813,0.83878,0.90833,0.75326,0.53954,0.45623,0.86589,0.00151336,0.00151336,0.00151336
228,10360.5,0.88472,1.08576,1.22168,0.92966,0.83835,0.90868,0.75362,0.53915,0.45568,0.86579,0.00147729,0.00147729,0.00147729
229,10403.4,0.89464,1.10311,1.22901,0.92747,0.83878,0.90932,0.75462,0.53882,0.45507,0.86577,0.00144161,0.00144161,0.00144161
230,10446.7,0.89731,1.09831,1.23448,0.92763,0.83877,0.90913,0.75466,0.53831,0.45464,0.8656,0.00140632,0.00140632,0.00140632
231,10489.9,0.88307,1.08372,1.22182,0.92582,0.83962,0.9089,0.75519,0.53797,0.45413,0.86547,0.00137143,0.00137143,0.00137143
232,10532.9,0.89869,1.10524,1.23159,0.92733,0.83916,0.9088,0.7553,0.53761,0.45363,0.86543,0.00133695,0.00133695,0.00133695
233,10576.2,0.8905,1.09236,1.22865,0.92702,0.83899,0.90905,0.75539,0.53729,0.4531,0.86532,0.00130287,0.00130287,0.00130287
234,10619.3,0.8922,1.0969,1.22897,0.92619,0.83962,0.90944,0.75594,0.53695,0.45259,0.86529,0.00126921,0.00126921,0.00126921
235,10662.3,0.88748,1.09311,1.22647,0.92538,0.84005,0.90916,0.75601,0.53661,0.45212,0.86512,0.00123596,0.00123596,0.00123596
236,10705.4,0.88884,1.0919,1.22776,0.92578,0.84046,0.90906,0.7554,0.53644,0.4516,0.86531,0.00120313,0.00120313,0.00120313
237,10748.5,0.89456,1.09421,1.23074,0.92552,0.84047,0.90923,0.7556,0.53637,0.45125,0.86539,0.00117072,0.00117072,0.00117072
238,10791.8,0.89144,1.09577,1.23065,0.92602,0.84068,0.90965,0.75597,0.53598,0.45101,0.8653,0.00113873,0.00113873,0.00113873
239,10834.9,0.8823,1.07617,1.22121,0.92765,0.84047,0.9097,0.75588,0.53592,0.45039,0.86536,0.00110718,0.00110718,0.00110718
240,10877.8,0.8824,1.07707,1.22548,0.9265,0.84096,0.90955,0.75578,0.53564,0.45005,0.8652,0.00107605,0.00107605,0.00107605
241,10920.9,0.88338,1.0744,1.22422,0.92652,0.8409,0.9098,0.75603,0.5353,0.44964,0.86507,0.00104537,0.00104537,0.00104537
242,10963.9,0.88169,1.074,1.2221,0.92833,0.84047,0.91008,0.75592,0.53518,0.44919,0.86523,0.00101512,0.00101512,0.00101512
243,11007.1,0.88223,1.08437,1.22516,0.93999,0.83522,0.9104,0.75607,0.53489,0.44865,0.86537,0.000985311,0.000985311,0.000985311
244,11050.2,0.88145,1.09214,1.2252,0.93918,0.83495,0.91092,0.75661,0.53484,0.44804,0.86542,0.000955951,0.000955951,0.000955951
245,11093.2,0.87668,1.07609,1.22197,0.94015,0.83577,0.9114,0.75626,0.53457,0.44783,0.86545,0.00092704,0.00092704,0.00092704
246,11136.4,0.87753,1.08184,1.21832,0.94084,0.83563,0.91159,0.75651,0.53425,0.4472,0.86543,0.000898581,0.000898581,0.000898581
247,11179.3,0.87498,1.07441,1.21988,0.93952,0.83518,0.91173,0.75665,0.53406,0.44696,0.86555,0.000870577,0.000870577,0.000870577
248,11222.5,0.88246,1.08007,1.22233,0.93706,0.83654,0.91157,0.75623,0.53409,0.4469,0.86575,0.000843031,0.000843031,0.000843031
249,11268,0.87682,1.07183,1.22024,0.93705,0.83785,0.91171,0.75634,0.53392,0.44636,0.86579,0.000815947,0.000815947,0.000815947
250,11312.4,0.8773,1.0828,1.22347,0.93748,0.83751,0.91202,0.75638,0.53371,0.44613,0.86578,0.000789327,0.000789327,0.000789327
251,11356.6,0.87759,1.0854,1.22311,0.93748,0.83838,0.91213,0.75644,0.53352,0.44577,0.86569,0.000763174,0.000763174,0.000763174
252,11400.2,0.87695,1.07889,1.22109,0.9391,0.83856,0.9123,0.75676,0.53322,0.4455,0.86566,0.000737492,0.000737492,0.000737492
253,11443.9,0.87717,1.08197,1.21876,0.93918,0.83854,0.91248,0.75661,0.53272,0.44508,0.86532,0.000712282,0.000712282,0.000712282
254,11488.3,0.87363,1.07209,1.21677,0.93543,0.84065,0.91261,0.75686,0.53255,0.44468,0.86534,0.000687548,0.000687548,0.000687548
255,11535.4,0.87479,1.0748,1.21991,0.93568,0.84076,0.91272,0.75712,0.53234,0.44449,0.86532,0.000663292,0.000663292,0.000663292
256,11579.2,0.88408,1.08344,1.22294,0.93474,0.84089,0.91283,0.75756,0.53212,0.44405,0.86538,0.000639518,0.000639518,0.000639518
257,11622.8,0.87266,1.06758,1.21843,0.93479,0.84172,0.91289,0.75731,0.53186,0.44363,0.8654,0.000616227,0.000616227,0.000616227
258,11666.5,0.86761,1.06404,1.21228,0.93457,0.84131,0.91268,0.75744,0.53175,0.4434,0.86545,0.000593422,0.000593422,0.000593422
259,11710.2,0.86545,1.05721,1.20843,0.93532,0.84131,0.91313,0.75735,0.5314,0.44289,0.8653,0.000571106,0.000571106,0.000571106
260,11753.8,0.87638,1.07285,1.21945,0.93554,0.84257,0.91346,0.75765,0.53124,0.44258,0.86523,0.000549281,0.000549281,0.000549281
261,11797.2,0.87359,1.06978,1.21882,0.93399,0.843,0.91351,0.75785,0.53087,0.44222,0.86505,0.00052795,0.00052795,0.00052795
262,11841,0.87434,1.07557,1.21636,0.93339,0.84308,0.91367,0.75768,0.53065,0.44192,0.86503,0.000507115,0.000507115,0.000507115
263,11884.6,0.87331,1.08167,1.21666,0.93423,0.843,0.91384,0.75787,0.5303,0.44149,0.86487,0.000486777,0.000486777,0.000486777
264,11928.2,0.87584,1.07343,1.21701,0.93302,0.8426,0.91344,0.75744,0.53006,0.44123,0.86483,0.000466941,0.000466941,0.000466941
265,11971.8,0.87501,1.0814,1.21938,0.93439,0.84194,0.91356,0.75749,0.52976,0.4408,0.86469,0.000447606,0.000447606,0.000447606
266,12015.5,0.86784,1.06527,1.2191,0.93359,0.84285,0.91396,0.75742,0.52946,0.44054,0.8646,0.000428777,0.000428777,0.000428777
267,12059.1,0.8718,1.06425,1.21686,0.93471,0.84237,0.91399,0.75721,0.5292,0.44015,0.86458,0.000410454,0.000410454,0.000410454
268,12102.6,0.87582,1.07551,1.21987,0.93571,0.84237,0.91399,0.75712,0.52893,0.4401,0.86447,0.00039264,0.00039264,0.00039264
269,12146.2,0.8692,1.06497,1.21534,0.9367,0.8411,0.9141,0.75716,0.5286,0.43972,0.86431,0.000375337,0.000375337,0.000375337
270,12189.7,0.87181,1.07281,1.21854,0.93687,0.8411,0.91438,0.75746,0.52828,0.43949,0.86415,0.000358546,0.000358546,0.000358546
271,12233,0.87538,1.07346,1.22244,0.93628,0.84149,0.91443,0.75766,0.52813,0.43914,0.8642,0.00034227,0.00034227,0.00034227
272,12276.7,0.866,1.0618,1.21475,0.93507,0.84201,0.91441,0.75772,0.528,0.43872,0.86415,0.00032651,0.00032651,0.00032651
273,12320.1,0.87426,1.06536,1.21783,0.93466,0.84256,0.91444,0.75773,0.52783,0.43833,0.86417,0.000311268,0.000311268,0.000311268
274,12363.7,0.86263,1.05718,1.20903,0.93493,0.84294,0.91449,0.75777,0.5276,0.43819,0.86415,0.000296546,0.000296546,0.000296546
275,12407.2,0.86941,1.07259,1.21711,0.93469,0.84282,0.91405,0.75768,0.52752,0.43771,0.86418,0.000282345,0.000282345,0.000282345
276,12450.8,0.86818,1.06717,1.21316,0.93298,0.84318,0.91461,0.75815,0.52722,0.4375,0.86408,0.000268667,0.000268667,0.000268667
277,12494.4,0.8697,1.06782,1.2146,0.9332,0.84363,0.91501,0.75839,0.52707,0.43705,0.86392,0.000255513,0.000255513,0.000255513
278,12537.6,0.86861,1.06809,1.2146,0.93374,0.84379,0.91474,0.75869,0.52677,0.4366,0.86384,0.000242885,0.000242885,0.000242885
279,12581.4,0.86701,1.06568,1.21401,0.93332,0.84341,0.91503,0.75871,0.52667,0.43636,0.86385,0.000230784,0.000230784,0.000230784
280,12625,0.86646,1.06608,1.21339,0.93329,0.84329,0.91519,0.75871,0.52651,0.43595,0.86383,0.000219212,0.000219212,0.000219212
281,12668.5,0.87298,1.07611,1.21799,0.93399,0.84234,0.9152,0.75859,0.52625,0.43561,0.86377,0.000208169,0.000208169,0.000208169
282,12712,0.87302,1.06865,1.21634,0.93303,0.84282,0.91524,0.75878,0.52611,0.43529,0.86379,0.000197658,0.000197658,0.000197658
283,12755.5,0.86839,1.06641,1.21494,0.93281,0.84341,0.91508,0.75889,0.52617,0.43515,0.86382,0.000187678,0.000187678,0.000187678
284,12799.2,0.86105,1.06454,1.2077,0.93318,0.843,0.91528,0.759,0.52602,0.43473,0.86391,0.000178232,0.000178232,0.000178232
285,12842.7,0.86138,1.06181,1.2116,0.93378,0.843,0.91543,0.75928,0.52589,0.43433,0.8639,0.00016932,0.00016932,0.00016932
286,12886.2,0.86058,1.06218,1.21086,0.94038,0.84104,0.91564,0.75922,0.52565,0.43438,0.86386,0.000160943,0.000160943,0.000160943
287,12929.8,0.87178,1.06862,1.21808,0.93537,0.843,0.9157,0.75899,0.5255,0.43407,0.86382,0.000153102,0.000153102,0.000153102
288,12973.3,0.86504,1.06306,1.21191,0.93581,0.84338,0.91574,0.75908,0.52533,0.43385,0.86384,0.000145798,0.000145798,0.000145798
289,13016.8,0.87104,1.06871,1.21503,0.9364,0.84384,0.91619,0.75959,0.52518,0.43368,0.86384,0.000139032,0.000139032,0.000139032
290,13060.3,0.86898,1.06442,1.21122,0.93849,0.84269,0.9162,0.75959,0.52484,0.43344,0.86373,0.000132805,0.000132805,0.000132805
291,13128.1,0.6756,0.65122,1.1715,0.9362,0.84384,0.91628,0.75968,0.52482,0.43334,0.86382,0.000127117,0.000127117,0.000127117
292,13172.2,0.66419,0.6215,1.16579,0.93608,0.84426,0.91633,0.75977,0.52463,0.4333,0.86388,0.000121968,0.000121968,0.000121968
293,13215.4,0.6646,0.61282,1.16576,0.93691,0.84426,0.91649,0.75986,0.52454,0.43295,0.86394,0.00011736,0.00011736,0.00011736
294,13258.3,0.66535,0.60545,1.16148,0.93782,0.84468,0.91686,0.76,0.5245,0.43276,0.86382,0.000113293,0.000113293,0.000113293
295,13301.5,0.64646,0.59447,1.15216,0.93893,0.84384,0.9166,0.7598,0.52429,0.43246,0.86379,0.000109768,0.000109768,0.000109768
296,13344.4,0.6571,0.60269,1.15932,0.93856,0.84444,0.91685,0.75991,0.52411,0.4325,0.86377,0.000106784,0.000106784,0.000106784
297,13387.3,0.65559,0.59658,1.15713,0.93895,0.84411,0.91703,0.76007,0.52404,0.43231,0.86378,0.000104342,0.000104342,0.000104342
298,13430.4,0.66161,0.59821,1.1598,0.93736,0.84678,0.91708,0.76041,0.52387,0.43219,0.86371,0.000102443,0.000102443,0.000102443
299,13473.3,0.65003,0.58609,1.1574,0.93732,0.84678,0.91757,0.76012,0.52366,0.43208,0.86369,0.000101086,0.000101086,0.000101086
300,13516.1,0.6544,0.59394,1.15692,0.93932,0.84692,0.91764,0.76027,0.5236,0.4319,0.86377,0.000100271,0.000100271,0.000100271
